,Carbon source 1 (category),Carbon source 1 (g/L),Carbon source 1 heat of combustion (kJ/mol),Carbon source 1 heat of combustion (kJ/g),Carbon source 2 (category),Carbon source 2 (g/L),Carbon source 2 heat of combustion (kJ/mol),Carbon source 2 heat of combustion (kJ/g),Product class,Product Gibbs energy of formation in Equilibrator,Number of carbon atoms in the product,Number of hydrogen atoms in the product,Number of oxygen atoms in the product,MW of product (g/mol),Fermentation time (h),Pathway enzymatic steps,ATP cost,NADH or NADPH cost,Reactor type,Cultivation volume (L),Medium type,Temperature,pH,Estimation of N2 levels,Genes modified,Genes deleted,Genes overexpressed,Heterologous genes
2107,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,161.4,15.0,24.0,0.0,204.0,144.0,10.0,9.0,6.0,1.0,0.04,2.0,30.0,0.0,2.0,5.0,0.0,5.0,1.0
4668,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,84.0,16.0,24.0,28.0,1.0,0.05,3.0,30.0,0.0,3.0,6.0,0.0,5.0,2.0
482,7.0,20.0,2342.2,16.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.8,1.0,2.0,0.0,1.0,2.0
2475,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
3124,15.0,20.0,2813.0,15.6,0.0,0.0,0.0,0.0,7.0,-333.1,6.0,14.0,6.0,182.0,120.0,2.0,0.0,1.0,1.0,0.05,1.0,30.0,7.2,3.0,0.0,0.0,0.0,0.0
1356,1.0,45.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,101.5,14.9826086956522,29.7008695652174,1.0,225.492173913043,205.0,12.0,7.99130434782609,12.9826086956522,2.0,0.3,3.0,28.0,5.2,2.0,3.0,1.0,0.0,3.0
1522,2.5,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,188.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,4.5,3.0,0.0,0.0,0.0,0.0
415,1.0,20.0,2805.0,15.58,1.0,10.0,2805.0,15.58,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,2.0,4.0,0.0,5.0,1.0
3022,7.0,160.0,2342.2,16.0,0.0,0.0,0.0,0.0,2.0,1267.9,18.0,30.0,2.0,278.0,121.0,10.0,8.0,17.0,4.0,1.7,1.0,28.0,3.5,1.0,5.0,1.0,5.0,1.0
3935,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,24.0,0.0,0.0,0.0,1.0,0.1,1.0,30.0,4.09,1.0,0.0,0.0,0.0,0.0
3691,2.0,120.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,38.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,0.0,3.0,0.0,1.0,0.0,0.0
1041,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
4576,1.0,70.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,164.0,3.0,8.0,0.0,60.1,72.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,5.89,3.0,3.0,0.0,4.0,0.0
1011,2.5,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0
155,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,6.0,0.0,3.0,5.0
3990,1.0,65.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,45.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0
2515,1.0,20.0,2805.0,15.58,8.0,20.0,2810.4,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,168.0,12.0,23.4,46.9,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
2119,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,6.0,0.0,3.0,5.0
2081,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,813.0,10.0,18.0,1.0,154.0,72.0,9.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,2.0,1.0
2063,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,15.0,24.0,0.0,204.0,120.0,10.0,18.0,12.0,1.0,0.03,3.0,30.0,0.0,2.0,1.0,0.0,2.0,1.0
1983,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,-109.6,21.0,32.0,2.0,316.0,168.0,28.0,18.0,31.0,1.0,0.05,3.0,28.0,0.0,2.0,4.0,1.0,1.0,4.0
748,2.0,150.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,165.0,0.0,0.0,0.0,4.0,0.5,1.0,28.0,5.0,2.0,0.0,1.0,0.0,0.0
398,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,1.0,4.0,0.0,5.0,1.0
2546,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3687.0,40.0,56.0,0.0,536.0,168.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,0.0,1.0,2.0,0.0,0.0,3.0
3928,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,24.0,0.0,0.0,0.0,1.0,0.1,1.0,30.0,7.3,1.0,0.0,0.0,0.0,0.0
2402,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2915.1,40.0,52.0,2.0,564.0,168.0,15.0,24.0,24.0,4.0,0.4,3.0,28.0,5.5,2.0,7.0,0.0,3.0,6.0
2464,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
165,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,15.0,24.0,0.0,204.0,72.0,10.0,18.0,12.0,5.0,0.003,3.0,30.0,0.0,2.0,4.0,0.0,2.0,2.0
125,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,1.0,0.0,0.0,2.0
3482,2.0,300.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-238.4,2.0,4.0,2.0,60.0,82.0,2.0,0.0,-1.0,4.0,2.0,1.0,28.0,5.5,1.0,1.0,1.0,1.0,0.0
1584,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,168.0,0.0,0.0,0.0,1.0,0.01,3.0,30.0,6.0,3.0,0.0,1.0,0.0,0.0
1954,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,-160.2,15.0,12.0,5.0,272.0,144.0,10.0,5.0,1.0,1.0,0.025,2.0,30.0,4.5,2.0,5.0,0.0,2.0,5.0
2820,2.0,240.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,230.0,0.0,0.0,0.0,4.0,2.0,1.0,30.0,3.0,1.0,0.0,0.0,0.0,1.0
3149,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,-218.252100840336,17.5798319327731,33.03081232493,2.0,275.988795518207,120.0,7.0,7.78991596638655,15.5798319327731,1.0,0.05,2.0,28.0,0.0,3.0,5.0,5.0,0.0,1.0
971,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,30.0,50.0,0.0,410.0,120.0,10.0,18.0,12.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,3.0,0.0
2022,4.0,110.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,360.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,8.0,1.0,0.0,0.0,0.0,0.0
2761,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,168.0,12.0,23.4,46.9,2.0,3.0,2.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
860,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,96.0,2.0,0.0,-1.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,2.0,1.0,0.0
508,7.0,250.0,2342.2,16.0,1.0,125.0,2805.0,15.58,2.0,-203.2,17.6,33.8,2.0,869.7,117.0,12.0,23.4,46.9,4.0,2.0,2.0,28.0,3.5,1.0,11.0,7.0,3.0,2.0
2031,41.0,50.0,2183.5,24.8,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,264.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,7.0,1.0,0.0,0.0,0.0,0.0
4208,7.0,50.0,2342.2,16.0,0.0,0.0,0.0,0.0,7.0,-260.7,5.0,12.0,5.0,152.0,144.0,1.0,0.0,1.0,1.0,0.1,1.0,30.0,6.8,2.0,0.0,0.0,0.0,0.0
4521,1.0,2.82,2805.0,15.58,7.0,11.55,2342.2,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,144.0,12.0,23.4,46.9,1.0,0.05,1.0,30.0,6.0,2.0,0.0,0.0,0.0,0.0
454,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,-232.0,19.0853658536585,37.3556910569106,2.0,298.380081300813,72.0,10.0,8.54268292682927,17.0853658536585,1.0,0.05,3.0,30.0,0.0,2.0,1.0,1.0,1.0,1.0
2557,1.0,10.0,2805.0,15.58,8.0,20.0,2810.4,16.0,4.0,3687.0,40.0,56.0,0.0,536.0,168.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
3995,10.0,17.0,34734.5,40.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,75.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0
3298,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-792.5,6.0,3.0,6.0,171.09,96.0,2.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,1.0,0.0,0.0,2.0
1776,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,120.0,9.0,6.0,4.0,1.0,0.025,3.0,30.0,5.75,2.0,1.0,0.0,1.0,1.0
2347,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2915.1,40.0,52.0,2.0,564.0,72.0,15.0,24.0,24.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
3282,1.0,100.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,7.0,3.0,2.0,0.0,0.0,3.0
248,8.0,60.0,2810.4,16.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,120.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.8,2.0,10.0,7.0,4.0,1.0
1218,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,1.0,0.0,0.0,2.0
3169,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,-160.2,15.0,12.0,5.0,272.0,72.0,10.0,5.0,1.0,1.0,0.05,3.0,30.0,6.5,3.0,0.0,0.0,1.0,0.0
1148,1.0,90.0,2805.0,15.58,2.0,0.05,1660.45,18.0,1.0,-952.0,6.0,8.0,7.0,192.0,120.0,0.0,0.0,0.0,1.0,0.01,1.0,30.0,4.5,1.0,0.0,0.0,0.0,0.0
1477,2.0,110.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,110.0,12.0,23.4,46.9,5.0,0.0008,3.0,28.0,6.8,3.0,0.0,0.0,1.0,1.0
1878,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,50.0,13.0,24.0,20.0,5.0,0.0008,3.0,28.0,6.5,2.0,2.0,0.0,1.0,2.0
1063,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
1524,2.5,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,188.0,0.0,0.0,0.0,2.0,2.0,1.0,30.0,5.5,3.0,0.0,0.0,0.0,0.0
1479,2.0,199.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,110.0,12.0,23.4,46.9,5.0,0.0008,3.0,28.0,6.8,1.0,0.0,0.0,1.0,1.0
2255,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
33,2.0,46.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,118.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,5.5,2.0,0.0,0.0,0.0,0.0
3706,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,26.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,0.0,3.0,0.0,1.0,0.0,0.0
1991,10.0,100.0,34734.5,40.0,0.0,0.0,0.0,0.0,4.0,-109.6,21.0,32.0,2.0,316.0,168.0,28.0,18.0,31.0,4.0,2.5,3.0,28.0,5.5,3.0,4.0,1.0,1.0,4.0
4656,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,2.0,2.0,2.0,28.0,6.5,3.0,3.0,0.0,0.0,4.0
3701,2.0,120.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,49.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,0.0,3.0,0.0,1.0,0.0,0.0
4627,1.0,40.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,0.0,15.0,9.0,6.0,285.0,96.0,0.0,0.0,0.0,1.0,0.03,1.0,30.0,5.0,3.0,0.0,0.0,0.0,0.0
939,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-619.9,5.0,6.0,5.0,146.0,144.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,7.3,1.0,0.0,0.0,0.0,0.0
1223,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,0.0,0.0,3.0
1686,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,1.0,-168.0,6.0,12.0,4.0,148.0,96.0,3.0,0.0,2.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,1.0,2.0
3799,1.0,61.0,2805.0,15.58,7.0,47.6,2342.2,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,48.0,12.0,23.4,46.9,5.0,0.0005,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
513,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,72.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,6.0,3.0,0.0,0.0,0.0,0.0
471,1.0,20.0,2805.0,15.58,6.0,3.5505,1370.0,29.7,6.0,-247.434857723577,19.0853658536585,37.3556910569106,2.0,298.380081300813,72.0,10.0,8.54268292682927,17.0853658536585,1.0,0.05,3.0,30.0,0.0,2.0,0.0,0.0,1.0,1.0
652,2.0,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-238.4,2.0,4.0,2.0,60.0,72.0,2.0,0.0,-1.0,1.0,0.05,3.0,28.0,0.0,2.0,0.0,1.0,0.0,0.0
2020,4.0,110.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,360.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
3779,1.0,61.0,2805.0,15.58,7.0,47.6,2342.2,16.0,2.0,-203.2,17.6,33.8,2.0,869.7,48.0,12.0,23.4,46.9,5.0,0.0005,1.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0
1274,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,3.0,0.0,1.0,3.0
1256,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,5.0,0.0,3.0,3.0
601,2.0,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,8.0,-1085.2,24.0,42.0,21.0,666.0,72.0,3.0,4.0,0.0,1.0,0.2,3.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0
1591,2.0,50.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,168.0,0.0,0.0,0.0,1.0,0.01,3.0,30.0,6.0,3.0,0.0,1.0,0.0,0.0
562,1.0,60.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,125.0,12.0,23.4,46.9,1.0,0.04,1.0,30.0,0.0,1.0,1.0,0.0,2.0,0.0
3144,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,120.0,2.0,0.0,-1.0,1.0,0.05,2.0,30.0,3.0,2.0,4.0,3.0,2.0,0.0
373,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,9.0,-134.4,6.0,6.0,3.0,126.0,96.0,2.0,2.0,0.0,1.0,0.01,1.0,28.0,0.0,2.0,1.0,0.0,2.0,1.0
1469,1.0,295.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,72.0,12.0,23.4,46.9,4.0,1.6,1.0,28.0,5.5,1.0,3.0,0.0,3.0,2.0
1077,2.0,30.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
129,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,2.0,0.0,0.0,3.0
3471,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-252.9,5.0,12.0,5.0,152.0,132.0,3.0,6.0,1.0,2.0,2.0,1.0,28.0,0.0,1.0,2.0,0.0,0.0,3.0
4241,1.0,10.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,96.0,12.0,23.4,46.9,1.0,0.25,3.0,25.0,6.5,3.0,0.0,0.0,0.0,0.0
1106,2.0,40.0,1660.45,18.0,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,120.0,10.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,3.0,0.0,3.0,2.0
1143,15.0,20.0,2813.0,15.6,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,72.0,10.0,6.0,4.0,1.0,0.05,3.0,30.0,0.0,2.0,3.0,0.0,3.0,2.0
2926,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,120.0,12.0,23.4,46.9,1.0,0.5,1.0,30.0,0.0,3.0,2.0,0.0,3.0,0.0
896,2.0,20.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-507.6,4.0,6.0,4.0,118.0,48.0,0.0,0.0,0.0,1.0,0.05,3.0,28.0,0.0,2.0,1.0,2.0,0.0,0.0
18,2.0,90.0,1660.45,18.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,162.0,12.0,23.4,46.9,2.0,0.5,2.0,30.0,6.0,3.0,0.0,0.0,0.0,0.0
189,7.0,20.0,2342.2,16.0,0.0,0.0,0.0,0.0,4.0,-444.9,30.0,52.0,3.0,460.0,96.0,13.0,18.0,15.0,1.0,0.05,3.0,30.0,0.0,2.0,6.0,1.0,1.0,5.0
4554,10.0,50.0,34734.5,40.0,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,62.0,12.0,23.4,46.9,4.0,4.0,1.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0
1078,2.0,30.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-338.1,3.0,4.0,3.0,88.0,96.0,0.0,0.0,0.0,1.0,0.05,1.0,28.0,5.0,3.0,0.0,0.0,0.0,0.0
3113,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,5.0,262.5,14.0,12.0,3.0,228.0,72.0,10.0,5.0,1.0,5.0,0.003,3.0,30.0,6.0,3.0,0.0,0.0,4.0,4.0
3694,2.0,120.0,1660.45,18.0,0.0,0.0,0.0,0.0,10.0,-63.0,1.0,1.82,0.51,0.0,34.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,0.0,3.0,0.0,1.0,0.0,0.0
2305,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3394.8,40.0,56.0,0.0,536.0,72.0,13.0,24.0,20.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
2593,1.0,30.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3687.0,40.0,56.0,0.0,536.0,96.0,12.0,24.0,20.0,1.0,0.05,2.0,30.0,5.5,1.0,3.0,0.0,2.0,3.0
598,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,8.0,-1085.2,24.0,42.0,21.0,666.0,72.0,3.0,4.0,0.0,1.0,0.2,3.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0
4033,1.0,60.0,2805.0,15.58,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,120.0,12.0,23.4,46.9,1.0,0.05,1.0,30.0,5.5,1.0,10.0,3.0,8.0,0.0
4292,43.0,43.6,34734.5,17.9,24.0,15.0,5631.6,16.5,1.0,-952.0,6.0,8.0,7.0,192.0,48.0,0.0,0.0,0.0,1.0,0.1,1.0,20.0,5.5,1.0,0.0,0.0,0.0,0.0
1650,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,8.0,-296.2,12.0,16.0,7.0,272.0,48.0,8.0,2.0,2.0,1.0,0.03,3.0,30.0,0.0,2.0,4.0,0.0,2.0,3.0
2129,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
1789,10.0,27.9,34734.5,40.0,0.0,0.0,0.0,0.0,3.0,841.0,10.0,16.0,0.0,136.0,120.0,9.0,6.0,4.0,1.0,0.05,3.0,20.0,5.75,2.0,1.0,0.0,1.0,1.0
2427,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,3154.9,40.0,56.0,1.0,552.0,72.0,14.0,24.0,22.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,3.0,6.0
175,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,-444.9,30.0,52.0,3.0,460.0,96.0,13.0,18.0,15.0,1.0,0.05,3.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0
2180,1.0,80.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,2575.9,40.0,52.0,4.0,596.0,72.0,16.0,24.0,28.0,5.0,0.003,3.0,30.0,0.0,2.0,7.0,0.0,2.0,6.0
1992,4.0,3.0,874.0,14.55,0.0,0.0,0.0,0.0,2.0,-203.2,17.6,33.8,2.0,869.7,144.0,12.0,23.4,46.9,1.0,0.1,3.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0
1566,10.0,59.2156862745098,34734.5,40.0,0.0,0.0,0.0,0.0,4.0,1485.5,28.0,48.0,1.0,400.0,132.0,25.0,18.0,31.0,4.0,3.0,3.0,28.0,5.5,2.0,1.0,1.0,1.0,1.0
969,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,3.0,2815.2,30.0,50.0,0.0,410.0,120.0,10.0,18.0,12.0,1.0,0.05,3.0,30.0,0.0,2.0,2.0,0.0,3.0,1.0
4431,10.0,30.0,34734.5,40.0,0.0,0.0,0.0,0.0,5.0,655.0,11.0,20.0,2.0,184.0,48.0,0.0,0.0,0.0,1.0,0.002,1.0,30.0,6.0,3.0,10.0,9.0,0.0,2.0
1230,1.0,20.0,2805.0,15.58,0.0,0.0,0.0,0.0,4.0,387.2,30.0,50.0,2.0,442.0,168.0,13.0,18.0,15.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,0.0,0.0,3.0
4574,1.0,70.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,164.0,3.0,8.0,0.0,60.1,72.0,0.0,0.0,0.0,1.0,0.05,3.0,30.0,5.89,3.0,3.0,0.0,4.0,0.0
857,2.0,70.0,1660.45,18.0,0.0,0.0,0.0,0.0,7.0,-366.5,4.0,10.0,4.0,122.0,96.0,2.0,0.0,-1.0,1.0,0.05,3.0,28.0,0.0,2.0,2.0,2.0,1.0,0.0
2628,1.0,50.0,2805.0,15.58,0.0,0.0,0.0,0.0,6.0,1403.6,16.0,34.0,1.0,242.0,96.0,10.0,8.0,16.0,1.0,0.05,1.0,30.0,0.0,1.0,3.0,1.0,0.0,3.0
2699,2.0,100.0,1660.45,18.0,0.0,0.0,0.0,0.0,1.0,-952.0,6.0,8.0,7.0,192.0,168.0,0.0,0.0,0.0,1.0,0.05,2.0,28.0,6.0,3.0,0.0,0.0,0.0,0.0
